stop_id,stop_name,zone_id,stop_lat,stop_lon,stop_desc
RgqMpbyP,Charminar,Charminar,17.358677937923357,78.47402769352765,CHARMINAR
ZesADyKB,Shahalibanda,Shahalibanda,17.354749930187328,78.47302439964548,SHALIBANDA twd  Charminar
CSCQevOc,Kilwat,Kilwat,17.3601274663828,78.4713749367239,KILWATH twd Afzalgunj
RcYax5EA,Moosabowli,Moosabowli,17.3642745722327,78.4666682034731,MOOSABOWLY twd CBS
UoDW1Rgg,City College,City College,17.36745264535672,78.46829028554708,CITY College twd Afzalgunj
s4V6Ks4J,Madina,Madina,17.3703739526348,78.4755915518183,MADINA twd Afzalgunj
RvkZZP0d,Afzalgunj,Afzalgunj,17.3734,78.4759,AFZALGUNJ twd Nampally
RprCTGDf,Osmangunj,Osmangunj,17.3801592673954,78.4749823530744,OSMANGUNJ twd Nampally
TB1fWaY6,Gandhibavan,Gandhibavan,17.388345659286514,78.47138822677678,GANDHI Bhavan twd Nampally
0Yr3hLAU,Nampally Railway Station,Nampally Railway Station,17.39215949442458,78.47004978666432,NAMPALLY Railway Station twd Ameerpet
48NXpBnL,Nampally Public Garden,Nampally Public Garden,17.396278,78.470819,NAMPALLY PUBLIC GAROADEN twd Ameerpet
d2BfiTmX,Assembly,Assembly,17.400243,78.470014,ASSEMBLY twd Miyapur
USn7tbeB,Lakdikapool,Lakdikapool,17.403609,78.464974,LAKDIKAPOOL twd Lingampally
FDukZMjs,Chintal Basthi,Chintal Basthi,17.408898,78.460376,CHINTHAL Basthi twd Patancheru
3UhhD7eG,Khairatabad,Khairatabad,17.414165437048904,78.45863971461557,KHAIRATABAD twd Patancheru
5g4se2Gv,Khairatabad,Khairatabad,17.415785,78.457715,KHAIRATABAD Rto twd Koti
3OS7bBog,Irram Manzil,Irram Manzil,17.420752974516326,78.45569724523418,IRRUM MANZIL TWD Patancheru
fAXfvzII,Nims Hospital,Nims Hospital,17.4230084956761,78.4543890506029,NIMS Hospital twd Patancheruvu
YY5SqKbk,Punjagutta,Punjagutta,17.426322878920914,78.45262885786775,PUNJAGUTTA twd Patancheru
DqrzaqZu,Pvr Mall Bus Stop,Pvr Mall Bus Stop,17.429381,78.450406,PVR Mall twd Patancheru
8A7oqeuK,Ameerpet,Ameerpet,17.431553,78.44765,AMEERPET twd Patancheru
Z9DjfexL,Maithrivanam,Maithrivanam,17.440045544433556,78.4423641399989,MAITRIVANAM twd Patancheru
OCMZCOeo,Sr Nagar,Sr Nagar,17.442965253360637,78.44073727726938,SR NAGAR twd Patancheru
C5vY3BnB,Esi Hospital,Esi Hospital,17.448534,78.437619,ESI Hospital twd Patancheruvu
zsjaTD5B,Erragadda,Erragadda,17.45617,78.433778,ERRAGADDA twd Patancheruvu
M2X1Ipi9,Bharath Nagar,Bharath Nagar,17.467232084021962,78.42877865316824,BHARATH Nagar twd Patancheru
3DO7lfEx,Moosapet,Moosapet,17.47081310529018,78.4266757867274,MOOSAPET twd Patancheru
lRqEgaCy,Prashanth Nagar Bus Station,Prashanth Nagar Bus Station,17.474763993804103,78.42554926383187,PRASHANTH NGR twd JBS
7XcsjLgc,Balnagar,Balnagar,17.467879257671523,78.44608425580633,BALANAGAR twd Jeedimetla
odvoWxTv,Idpl Water Tank,Idpl Water Tank,17.481725449290504,78.44902396155263,IDPL WATER TANK twd jeedimetla
eE6hZh6A,Idpl Colony,Idpl Colony,17.48791105,78.45000699,IDPL Colony twd Jagadgirigutta
m180Kw2G,Ganesh Nagar Chintal,Ganesh Nagar Chintal,17.49089,78.45099,GANESH NAGAR twd Jeedimetla
2mWqvKcq,Chintal,Chintal,17.4954,78.452103,CHINTAL twd Jeedimetla
xmSPBDXm,Quthubullapur X Road,Quthubullapur X Road,17.498897390179707,78.45175981428258,QUTHBULLAPUR X RD twd jeedimetla
CSMDq4oC,Hmt,Hmt,17.502845713132185,78.45028734281547,HMT twd Gdm
WQorkUId,Gajularam X Road,Gajularam X Road,17.510098,78.447706,GAJULARAM X Road twd Jeedimetla
G1qKP8Cw,Shapur Nagar,Shapur Nagar,17.51600121891858,78.44690233469011,SHAPUR NAGAR twd Jeedimetla
U3va4YT2,Rythu Bazar,Rythu Bazar,17.517610097781848,78.44659120793494,RYTHUBAZAR-JDM twd  jeedimetla
r2e2nKni,Sub Station-Jeedimetla,Sub Station-Jeedimetla,17.522757333829,78.443386182835,JEEDIMETLA Substation twd Jeedimetla
cR5ySdRd,Jeedimetla,Jeedimetla,17.52636037428321,78.44031216836981,JEEDIMETLA twd Gandimysamma
Tv9yBqAe,Saibaba Nagar,Saibaba Nagar,17.536032,78.434701,SAIBABA NAGAR twd Gandimaisamma
R0Cm6Ou4,Suraram X Road,Suraram X Road,17.5414896115876,78.43375414609909,SURARAM X Road twd Bahadurpalle
5E4f69aT,Bahadur Pally X Road,Bahadur Pally X Road,17.5605816217093,78.4307647277243,BAHADURPALLY X Road twd Gandimaisamma
o9dJvoaR,Gandimaisamma,Gandimaisamma,17.57507524147536,78.42319428755698,GANDIMAISAMMA twd Gagillapur
xOUsyoa9,Mehadipatnam Depot,Mehadipatnam Depot,17.392219,78.440777,MEHDIPATNAM Bus Depot
NUmq3A4e,Mehdipatnam,Mehdipatnam,17.39472517650309,78.44017263294585,MEHDIPATNAM
jQUipGEE,Nanal Nagar,Nanal Nagar,17.395128593905696,78.42734232111722,NANAL Nagar X Road twd Langarhouse
JDSxM2WM,Langar House,Langar House,17.37843771,78.4209751,LANGAR House twd Kali Mandir
7guxqq8S,Bapu-Ghat,Bapu-Ghat,17.374015,78.417593,Bapu Ghat twd Sedam
832f0Tns,Tippu Khan Bridge,Tippu Khan Bridge,17.371026393832324,78.4046226919575,TIPU KHAN BRIDGE twd KaliI Mandir
1dz6Of8P,Suncity,Suncity,17.36476225,78.39571808,SUNCITY twd Chevella
iXcFXrHu,Bandlaguda X Road,Bandlaguda X Road,17.359568003934776,78.3879889547825,BANDLAGUDA X Road twd Moinabad
VHOGEY4R,Peeram Cheru,Peeram Cheru,17.3544984086384,78.3790216386236,PEERAMCHERUVU twd Moinabad
gg1O2ENL,Kalimandir,Kalimandir,17.3523319158945,78.3770152830632,KALIMANDIR twd Moinabad
54suq5uU,Appa Junction,Appa Junction,17.350935382372132,78.35801659936408,APPA twd Moinabad
qccftrvg,Golden Farms,Golden Farms,17.35369008294187,78.34210305687256,GOLDEN FARM twd Moinabad
FLnjOddn,Osman Sagar X Rd,Osman Sagar X Rd,17.3531014085184,78.3308846424825,OSMAN Sagar X Road twd Moinabad
BAsXhVXt,Aziz Nagar X Roads,Aziz Nagar X Roads,17.344140510147906,78.32481622875423,AZIZ Nagar X Road twd Chevella
T8BKEMqk,Himayathnagar X Road,Himayathnagar X Road,17.3386325066237,78.3119065256401,HIMAYAT Nagar X Road twd Moinabad
cVsyEttO,Jbiet College Amdapur X Road Bus Stop,Jbiet College Amdapur X Road Bus Stop,17.33140703,78.29720456,JBIET College twd Chevella
dHLhPczE,Decent Poultry,Decent Poultry,17.331072578539708,78.29313397407533,DECENT POULTRIES twd Chevella
zGYSG7bl,Sathsang,Sathsang,17.330027911856615,78.2801198974909,SATSANG twd Chevella
4HJn54j9,Moinabad,Moinabad,17.328394,78.272705,MOINABAD twd Sedam
lnjUAaN4,Ayaan College,Ayaan College,17.31438034,78.25669684,AYAAN INSTITUTE OF MEDICAL SCIENCE twd Vikarabad
wlPJRBNI,Kanakamamidi,Kanakamamidi,17.31323060832708,78.24891775849083,KANAKAMAMIDI ROAD twd Vikarabad
uCKYOKAS,Kethireddy Pally X Road,Kethireddy Pally X Road,17.31019105582616,78.22889235042727,KETHIREDDYPALLY X Road twd Vikarabad
R1auSRjt,Appareddyguda X Road,Appareddyguda X Road,17.310196184866054,78.22376400154526,APPAREDDYGUDA X Road twd Vikarabad
YXAEgiIa,Tholkatta X Roads,Tholkatta X Roads,17.313455937184585,78.21691900491716,THOLKATTA X Roads twd Vikarabad
nJkfMg0G,Mudimyal,Mudimyal,17.31947984,78.20895821,MUDIMYAL twd Vikarabad
BugaVeWl,Kandawada X Road,Kandawada X Road,17.307182181327995,78.18237483236942,KANDAWADA X ROAD twd Vikarabad
3F5hR7yF,Malkapur,Malkapur,17.312,78.172,MALKAPUR twd Vikarabad
SAhnyNt4,Kesaram,Kesaram,17.30638448,78.1610097,KESARAM twd Vikarabad
oi5Cgsii,Chevella Bs,Chevella Bs,17.313487,78.138914,CHEVELLA Bus Station
fTpo5ntA,Kesaram,Kesaram,17.30654741,78.16108078,KESARAM twd Himayatsagar
rFMmZ6lY,Malkapur,Malkapur,17.312283300373174,78.17197322969923,MALKAPUR twd Hyderanad
CExXC0fB,Kandawada X Road,Kandawada X Road,17.30725133704267,78.1824137340463,KANDAWADA X ROAD twd Himayatnagar
tFPKmxrs,Mudimyal,Mudimyal,17.31962448636058,78.20908694860374,MUDIMYAL twd Himayatsagar
cIwp9JJA,Tholkatta X Roads,Tholkatta X Roads,17.31348286520384,78.21698606636582,THOLKATTA X Roads twd MGBS
jAH3WOsZ,Appareddyguda X Road,Appareddyguda X Road,17.310229763875085,78.22377171369355,APPAREDDYGUDA X Road twd Hyderbad
03dKkFHP,Kethireddy Pally X Road,Kethireddy Pally X Road,17.31026017402012,78.22901844978334,KETHIREDDYPALLY X road twd MGBS
sUYRAR1o,Kanakamamidi,Kanakamamidi,17.313248467296695,78.24879169547359,KANAKAMAMIDI ROAD twd Himayat nagar
nfkRd9nz,Ayaan College,Ayaan College,17.31466329,78.25676423,AYAAN College twd Hyderabad
4BcvWaFF,Moinabad,Moinabad,17.328963,78.27318,MOINABAD twd Hyderabad
uboghRWM,Sathsang,Sathsang,17.330242990136437,78.28014671740286,SATSANG twd Mehdipatnam
kqVSR8tV,Decent Poultry,Decent Poultry,17.33127226395826,78.2931554305028,DECENT POULTRIES twd Mehdipatnam
EhiQ5Y3H,Jbiet College Amdapur X Road Bus Stop,Jbiet College Amdapur X Road Bus Stop,17.331621766667745,78.29738259075903,JBIET College twd Mehdipatnam
vZHy3ifq,Himayathnagar X Road,Himayathnagar X Road,17.33877668838069,78.31199256372187,HIMAYATH NAGAR  X ROAD  twd Mehdipatnam
F5kjgZBH,Aziz Nagar X Roads,Aziz Nagar X Roads,17.344189191177293,78.32465795293915,AZIZ Nagar X Road twd Mehdipatnam
2QgJHKxC,Osman Sagar X Rd,Osman Sagar X Rd,17.3531973109365,78.3305561031737,OSMAN Sagar X Road twd Mehdipatnam
b8ltroJx,Golden Farms,Golden Farms,17.353754068566243,78.34207087216132,GOLDEN FARM twd Mehdipatnam
kLUdNhDw,Appa Junction,Appa Junction,17.350843348535044,78.35830717399931,APPA twd Mehdipatnam
BOZ6ud3G,Kalimandir,Kalimandir,17.352451191287,78.3768691480659,KALIMANDIR twd Mehdipatnam
Ed7fO2rc,Peeram Cheru,Peeram Cheru,17.35461106,78.37880742,PEERAMCHERU twd Mehdipatnam
IJzE9Z23,Bandlaguda X Road,Bandlaguda X Road,17.3598,78.3881,BANDLAGUDA X Road twd Mehdipatnam
dHUG4Xle,Suncity,Suncity,17.3651,78.3958,SUNCITY twd Mehdipatnam
GFxQbpHA,Tippu Khan Bridge,Tippu Khan Bridge,17.3710977510594,78.4044692202793,TIPPU KHAN BRIDGE twd Mehdipatnam
nIO17N4o,Bapu Nagar,Bapu Nagar,17.374278,78.417719,LUNGER HOUSE
9kJ7lz1Q,Langar House,Langar House,17.38158304700454,78.42183708154298,LANGER HOUSE twd Mehdipatnam
rBENVtQo,Nanal Nagar,Nanal Nagar,17.395487705634253,78.4273249243984,NANAL Nagar twd Mehidipatnam
q9jjNdnh,Mehdipatnam,Mehdipatnam,17.395273919150057,78.43979619137296,MEHDIPATNAM twd Secundrabad
F0sCusJT,Chandrayangutta,Chandrayangutta,17.327227194953696,78.47513793452589,CHANDRAYAN GUTTA twd Falaknuma
sifjiJIl,Farooqnagar,Farooqnagar,17.329644,78.470292,FAROOQNAGAR Bus Station
viDlsUWZ,Engine Bowli,Engine Bowli,17.3365662237586,78.4679501198833,ENGINE BOWLI twd Afzalgunj
8YMIlyS3,Falaknuma Depot,Falaknuma Depot,17.33722755207997,78.46702500165038,FALAKNUMA Bus Depot
W4vA60DC,Sarojini Devi Hospital,Sarojini Devi Hospital,17.398719,78.444326,SAROJINI DEVI Hospital twd Koti
VKioR5jw,Nmdc,Nmdc,17.398961480216787,78.44955235719682,NMDC twd Uppal
m9io71dj,Masab Tank,Masab Tank,17.40426080475889,78.45190465450288,MASAB Tank twd Jublee Hills
qo0aajne,Pension Office,Pension Office,17.4074738361027,78.4510845331515,PENSION OFFICE twd Panjagutta
0UenuDJ9,Care Hospital-Banjara Hills,Care Hospital-Banjara Hills,17.41362673174932,78.45043346346029,CARE Hospital twd Secunderabad
ppmUDuzH,Banjarahills Road No 7,Banjarahills Road No 7,17.416806784117313,78.4487932920456,BANJARA HILLS Road no 7 Taj Krishna twd Punjagutta
cz4pE5ER,Gvk Mall,Gvk Mall,17.418730990367045,78.44810396432878,G.V.K. twd Ameerpet
ueRNhDvS,Nims Hospital,Nims Hospital,17.421953360823977,78.4491151571274,NIMS Hospital twd Uppal
knSGAN1e,Punjagutta,Punjagutta,17.426621038973163,78.45111072063447,PANJAGUTA twd Secunderabad
V9ddvO25,Green Land,Green Land,17.430726989897867,78.45590785145761,GREENLAND twd Begumpet
qRKZzfuC,Rj College,Rj College,17.435037698134607,78.45528691882602,RJ COLLEGE twd Secunderbad
vmdvxAEq,Hps Begumpet,Hps Begumpet,17.4427992466057,78.4588914737105,BEGUMPET HPS twd Secunderabad
sNtT8ZDC,Shyamlal Begumpet,Shyamlal Begumpet,17.444383,78.461112,SHYAMLAL twd Secunderabad
GjAAZkb2,Shoppers Stop Begumpet,Shoppers Stop Begumpet,17.44512231917755,78.465001887711,SHOPPERS STOP twd Secunderabad
Q6FWRb1R,Prakash Nagar Begumpet,Prakash Nagar Begumpet,17.444306095337662,78.47153045015418,PRAKASH Nagar twd Secunderabad
joW0g0Qq,Police Lines,Police Lines,17.443691,78.478073,POLICE LINE twd Secunderabad
Cmq2kMFs,Wesley College,Wesley College,17.44347191151179,78.48205268785652,WESLEY COLLEGE twd Sec-bad
PwJCFyTq,Paradise,Paradise,17.443494936781793,78.48664998976962,PARADISE METRO STN twd Secunderabad
KIkHjkpt,Plaza,Plaza,17.44330305239693,78.49065722513043,PLAZA twd Secunderabad
X0STVNy1,Patny,Patny,17.44318275884649,78.49624693393709,PATNY twd Secunderabad
QeBJG7EM,Secunderabad,Secunderabad,17.442947325300093,78.50370883941652,ST ANNS twd Rathifile bus station
TaPAXfJn,Sangeeth-Isckon,Sangeeth-Isckon,17.441167630338985,78.50563600890398,SANGEETH Cross Road twd Chilkalguda
whMygxc9,Secunderabad,Secunderabad,17.4371305954537,78.5051479719086,BLUESEA CAFE twd Tarnaka
G7Crwnuu,Chilkalguda,Chilkalguda,17.433305252319077,78.50677192143513,CHILKALGUDA twd Uppal
HxjRAjhe,Alugadda Bhavi,Alugadda Bhavi,17.435588,78.514285,ALUGADDABAVI twd Uppal
UXUFKwWS,Mettuguda,Mettuguda,17.434563,78.520907,METTUGUDA twd Uppal
are2VdTm,Tarnaka,Tarnaka,17.425805944766314,78.5327196118636,TARNAKA twd Yadagirigutta
8w1CBdo1,Habsiguda,Habsiguda,17.421297376185333,78.53977583351977,HABSIGUDA twd Uppal
jtlvGReR,Hmt Nagar,Hmt Nagar,17.42443969,78.54731418,HMT NAGAR twd Mallapur
vuGTfEKr,Nacharam,Nacharam,17.428082172907658,78.55094254199886,NACHARAM Village twd Mallapur
2b3B8JFF,Esi Hospital Nacharam,Esi Hospital Nacharam,17.43094713,78.55324522,NACHARAM ESI HOSPITAL twd Mallapur
hjFi7eQB,Nacharam X Road,Nacharam X Road,17.43363562648746,78.55445891494266,NACHARAM X RD twd Chengicherla
U3ikAqGd,Delhi Tubes Nacharam,Delhi Tubes Nacharam,17.438300227071,78.5583394443616,DELHI Tubes twd Mallapur
LwrbPeVu,Janapriya - Mallapur,Janapriya - Mallapur,17.44177321774534,78.56528164877854,JANAPRIYA twd ECIL
S6LmWE5N,Mallapur Village,Mallapur Village,17.4454882815445,78.56740593910219,MALLAPUR BUS STOP twd Ecil
YMEKiiCq,Noma Function Hall,Noma Function Hall,17.44719501610695,78.57199788093568,NOMA twd Chengicharla
ko9Sd2Em,Nfc X Roads,Nfc X Roads,17.448470578656217,78.57579454779625,NFC X ROADS twd Cherlapally
pLgbAwvD,Ashoknagar-Mallapur,Ashoknagar-Mallapur,17.450004551048462,78.58082905567282,ASHOK NAGAR twd ECIL
9mgpyHL4,Hcl,Hcl,17.45555446179154,78.5817369951529,HCL X Road twd Cherlapally
giCRzBi8,Ecil Gate,Ecil Gate,17.467405969913383,78.57388615792333,ECIL Factory twd Mallapur
4wFW2Us9,Ecil X Road,Ecil X Road,17.472059835509484,78.57107788196248,ECIL X ROAD twd Uppal
Q2XxpKE2,Kushaiguda,Kushaiguda,17.480318357777065,78.57501536607744,KUSHAIGUDA twd Ghatkesar
3a2eLPl2,Nagarjuna Nagar Clny,Nagarjuna Nagar Clny,17.4801444,78.58167026,NAGARJUNA Nagar twd Nagaram
Y7DNcZgJ,Chakripuram,Chakripuram,17.478775889232452,78.58613848686218,CHAKRIPURAM twd Charlapally
ltOoIRPh,Cherlapally Water Tank,Cherlapally Water Tank,17.471283664672832,78.5969675704837,WATER TANK twd Cherlapally
GTRQRJwL,Cherlapally Railway Station,Cherlapally Railway Station,17.45904064597108,78.60438824797338,CHERLAPALLY Railway Station twd Cherlapally
suDhrwkI,Cherlapally,Cherlapally,17.463285244066995,78.61145450231484,CHERLAPALLY Bus Stand
noE4riD7,Cherlapally Railway Station,Cherlapally Railway Station,17.459302896666948,78.60471278082488,CHERLAPALLY Railway Station twd Mallapur
0NDQJIGP,Chakripuram,Chakripuram,17.479200364671826,78.58546793460847,CHAKRIPURAM twd Secunderabad
fUjweVGF,Nagarjuna Nagar Clny,Nagarjuna Nagar Clny,17.47988472,78.58190194,NAGARJUNA Nagar twd Secunderabad
vQw0DmF3,Kushaiguda,Kushaiguda,17.48034395,78.57518468,KUSHAIGUDA twd Secunderabad
L9yKLGu1,Hcl,Hcl,17.455257780650488,78.58136951923372,HCL X ROAD twd ECIL
hTYT4HDY,Ecil Gate,Ecil Gate,17.46724739102869,78.5738915205002,ECIL FACTORY twd ECIL X Road
x7w566Y0,Delhi Tubes Nacharam,Delhi Tubes Nacharam,17.4380993820983,78.558230994496,DELHI Tubes twd Nacharam
iicT2HB0,Nacharam X Road,Nacharam X Road,17.43346651583396,78.55520992061963,NACHARAM X ROAD twd Uppal
KXSa7N9r,Hmt Nagar,Hmt Nagar,17.424028790241262,78.54717135429384,HMT NAGAR twd Tarnaka
Vu61jLWF,Habsiguda,Habsiguda,17.421528,78.538962,HABSIGUDA twd Tarnaka
jyBSJxcj,Tarnaka,Tarnaka,17.42570613900953,78.53222742494877,TARNAKA twd Secunderabad
7kbuoXmo,Mettuguda,Mettuguda,17.4362017151634,78.5206600651144,METTUGUDA twd Secunderabad railway station
V2FZzv9s,Alugadda Bhavi,Alugadda Bhavi,17.435314131088564,78.51438403488962,ALUGADDA BHAVI twd JBS
CFbXbiQw,Chilkalguda,Chilkalguda,17.43306214811975,78.50638295273589,CHILKALGUDA X Road twd Secunderabad
u3bvsFOc,Secunderabad,Secunderabad,17.434259,78.501577,SECUNDERABAD Railway Station
ok41NPb5,Patny,Patny,17.442960075099442,78.49667340517045,PATNY twd Begumpet
YPoQZzru,Plaza,Plaza,17.443204621664965,78.49011942051914,PLAZA twd Begumpet
GVLWcO80,Paradise,Paradise,17.44314095057875,78.48621763401826,PARADISE Metro Station twd Begumpet
C5RkuVFZ,Wesley College,Wesley College,17.443347223031,78.48193144196273,WESLEY COLLEGE twd Begumpet
jwo9ywmN,Police Lines,Police Lines,17.44365106196432,78.47499310970305,POLICE LINES twd Ameerpet
b6Ed1APh,Prakash Nagar Begumpet,Prakash Nagar Begumpet,17.443991837055457,78.47139358520509,PRAKASH Nagar twd Begumpet
xjTl0c9a,Shoppers Stop Begumpet,Shoppers Stop Begumpet,17.4448396158677,78.4649043157696,SHOPPER STOP twd Ameerpet
0QXQxf3w,Shyamlal Begumpet,Shyamlal Begumpet,17.44420961951012,78.46172824501993,SHYAMLAL  BANGLA twd Ameerpet
vICEAYpg,Hps Begumpet,Hps Begumpet,17.442554874152,78.4592780470848,BEGUMPET HPS twd Ameerpet
KgDSpIOK,Rj College,Rj College,17.434999401680997,78.4555792589056,RJ COLLEGE twd Panjagutta
AWE6D07a,Punjagutta,Punjagutta,17.426452245960245,78.45141112804414,PUNJAGUTTA twd Mehdipatnam
2GQGAQJB,Nims Hospital,Nims Hospital,17.421459243849505,78.44896227121355,NIMS twd Mehdipatnam
MCux42LE,Gvk Mall,Gvk Mall,17.41794804379372,78.44901859925332,GVK MALL twd Koti
sIoTCd6R,Banjarahills Road No 7,Banjarahills Road No 7,17.416331831970556,78.4489354512987,BANJARA HILLS Road no 7 Taj Krishna twd Mehdipatnam
A3gmwwj9,Care Hospital-Banjara Hills,Care Hospital-Banjara Hills,17.413632810042,78.4506118297576,CARE Hospital twd RGIA
0EWpgffm,Pension Office,Pension Office,17.40788488643572,78.45115899336824,PENSION OFFICE twd Mehdipatnam
wPpbiQd0,Masab Tank,Masab Tank,17.404163578171367,78.45224529504777,MASAB TANK twd Lakdikapul
xLkxr76E,Nmdc,Nmdc,17.398778406631845,78.44944775104524,NMDC twd Mehdipatnam
gV9iNXAG,Sarojini Devi Hospital,Sarojini Devi Hospital,17.398543037738683,78.44446688890459,SAROJINI DEVI HOSPITAL twd Lingampally
BJCimp4m,Mehdipatnam,Mehdipatnam,17.3944638148,78.4394866005,MEHDIPATNAM
2ZWzuUTZ,Tippu Khan Bridge,Tippu Khan Bridge,17.37339446398915,78.40440270951166,TIPPU KHAN twd Shankarpally
jsSYaRZ9,Ramdev Guda,Ramdev Guda,17.375237328424227,78.39603963221296,RAMDEVGUDA twd Shankerpally
n1MXMQMq,Age Bar,Age Bar,17.376563943836253,78.38581837700278,AGE BAR  twd Narsingi
Pm13hpJV,Ibrahim Bagh,Ibrahim Bagh,17.37671497160438,78.38191777467728,IBRAHIM BAGH twd Narsing
DJ1vRbAq,Taramathi,Taramathi,17.376788559802506,78.37891370141307,TARAMATHI twd Shankarpally
4gvSfGeB,Neknapur,Neknapur,17.378945180549202,78.36991489015512,NEKNAPUR twd Shankarpally
kPZTFaTS,Hanuman Temple,Hanuman Temple,17.381,78.367,HANUMAN TEMPLE twd Shankarpally
AmuowBqz,Narsinghi,Narsinghi,17.3842313438346,78.3614210039377,NARSINGI twd Gandipet
iGveCYEN,Kokapet X Rd,Kokapet X Rd,17.387619,78.341096,KOKAPET X ROAD twd ICFAI
7SoNNXKp,Grape Garden,Grape Garden,17.386822689078894,78.33802878828043,GRAPED GARDEN twd Khanpur
sFWHBI1O,Gandipet X Road,Gandipet X Road,17.385,78.331,GANDIPET X ROAD  twd Shankarpally
fh2ezkIf,Cbit,Cbit,17.3935355900935,78.32022428512572,CBIT twd Shankarpalli
2StGQPKr,Mile Stone,Mile Stone,17.39624969582202,78.31107795196874,CBIT HOSTEL twd Shankerpalli
R37p0OO9,Khanapur,Khanapur,17.397,78.302,KHANAPUR twd Mokila
pqdPrHsX,Miyakhan Gadda,Miyakhan Gadda,17.404933924462746,78.28495591921818,MIYAKHAN GADDA twd Ibs
ouE3tJiF,Janwada X Road,Janwada X Road,17.412737371514822,78.26676517953918,JANWADA X ROAD twd Ibs
VRc2v6Sq,Kollur X Road,Kollur X Road,17.417773993099914,78.24990481229281,KOLLUR X ROAD twd Mokila
B2E1U0Po,Dontapally,Dontapally,17.41855584065186,78.224317859737,DONTHANAPALLY X ROADtwd Shankarpally
Bots9uZJ,Indian Business School ( Ibs ),Indian Business School ( Ibs ),17.41892564435208,78.2169377809786,IBS twd Shankarpally
bSu8VLLo,Proddutur X Roads,Proddutur X Roads,17.422,78.21,PRODDUTUR X ROAD twd Shankarpally
1EbmKtfx,Mokila Bus Stop,Mokila Bus Stop,17.4319921696537,78.1897559389472,MOKILA twd Shankarpalli
pzXN1H4j,Bulkapur,Bulkapur,17.444802512633093,78.15878748893739,BULKAPUR twd Shankarpally
4XkSMGtG,Bhanur X Road,Bhanur X Road,17.453,78.144,BHANUR X Road twd Shankarpally
UCQMGasG,Shankarpally Bus Station,Shankarpally Bus Station,17.45583,78.13135,SHANKARPALLY Bus Station
0WxpWnzH,Bhanur X Road,Bhanur X Road,17.453334788385956,78.14411982778182,BHANUR X Road twd Mehdipatnam
hiYDONWZ,Bulkapur,Bulkapur,17.444894630995037,78.15888673067094,BULKAPUR twd Mehdipatnam
GzMVZaMe,Mokila,Mokila,17.433466481256,78.1868728995323,MOKILA twd Gandipet
oTBBk3lA,Proddutur X Roads,Proddutur X Roads,17.422314014490137,78.21024298431178,PRODDUTUR X ROAD twd Mehdipatnam
lk3b2qDU,Indian Business School ( Ibs ),Indian Business School ( Ibs ),17.41875993793671,78.21774579591754,IBS twd Mehdipatnam
Io40sLXx,Dontapally,Dontapally,17.41867995299534,78.22393298214146,DONTHANPALLY X ROAD twd Mehdipatnam
ytvCxXFb,Kollur X Road,Kollur X Road,17.41774328150473,78.25076043839934,KOLLUR X ROAD twd Khanapur
ev6wgDXG,Janwada X Road,Janwada X Road,17.412814152597296,78.26687514904219,JANWADA X ROAD twd Narsing
oFhCBRcF,Miyakhan Gadda,Miyakhan Gadda,17.405,78.286,MIYAKHAN GADDA twd Khanapur
hYWlKusT,Khanapur,Khanapur,17.397296517412794,78.30198258177154,KHANAPUR twd Narsing
qNee7vZl,Mile Stone,Mile Stone,17.39627529354781,78.31159830379545,CBIT HOSTEL twd Mehdipatnam
3Z4AuAHK,Cbit,Cbit,17.393674882929943,78.32026720411199,CBIT twd Mehdipatnam
SRmJE3Ta,Gandipet X Road,Gandipet X Road,17.386,78.331,GANDIPET X ROAD  twd Ramdev guda
bakKI0au,Grape Garden,Grape Garden,17.387,78.338,GRAPES GARDEN twd Langer House
EhRIzJx4,Kokapet X Rd,Kokapet X Rd,17.388022,78.341466,KOKAPET X ROAD twd Uppal
Pm5Rl4ZJ,Narsingi X Roads,Narsingi X Roads,17.3854635080172,78.355480581522,MANCHIREVULA X ROAD twd Mehdipatnam
1SdlIEjc,Hanuman Temple,Hanuman Temple,17.38024426637546,78.36837797990209,HANUMAN TEMPLE twd Mehdipatnam
JXAl0tDW,Neknapur,Neknapur,17.379,78.37,NEKNAPUR twd Mehdiptnam
YEipNxZK,Taramathi,Taramathi,17.376898634349697,78.3789338177856,TARAMATHI twd Mehdipatnam
mFHd1TsQ,Ibrahim Bagh,Ibrahim Bagh,17.3768448816577,78.38185611676433,IBRAHIM BAGH twd Mehdiptnam
YLvpA2j1,Age Bar,Age Bar,17.376663136054777,78.38585861028857,AGE BAR twd Mehidipatnam
PlLbsGM1,Ramdev Guda,Ramdev Guda,17.375122190463077,78.39702129343203,RAMDEVGUDA twd Mehdiptnam
JfIOK0oA,Tippu Khan Bridge,Tippu Khan Bridge,17.373358417062825,78.40511351714547,TIPPU KHAN twd MP
uA8YdKKq,Narsingi X Roads,Narsingi X Roads,17.3853137697208,78.35566498381479,MANCHIREVULA X Road twd Gandipet
VXQBI5es,Narsinghi,Narsinghi,17.385652880449932,78.35448950529099,NARSINGI
pJbQlUdV,Hayathnagar Bus Depot,Hayathnagar Bus Depot,17.326525053827773,78.59324097901651,HAYATNAGAR-1 Bus Depot
2uOlQMbc,Hayathnagar Bus Depot,Hayathnagar Bus Depot,17.33011503042731,78.59437286848586,HAYATH Nagar Depot twd Hayath nagar
